cpu_usage,memory_usage,disk_usage,disk_read_mbps,disk_write_mbps,network_in_mbps,network_out_mbps,temperature_c,fan_speed_rpm,power_watts,error_count,uptime_hours,disk_io_total,network_io_total,cpu_mem_pressure,temp_error_interaction,uptime_low,uptime_medium,uptime_high,uptime_very_high,temp_trend_slope,cpu_trend_slope,error_count_rolling_avg,temp_delta,error_delta
45.56,56.6,45.48,102.91,75.31,242.78,194.84,54.58,2626.0,275.54,3,3202.6,178.22,437.62,0.25786960000000003,163.74,False,False,True,False,-0.3460000000000135,-4.063000000000005,5.0,-7.300000000000004,-5.0
51.46,55.2,64.42,140.33,109.63,160.16,196.28,46.79,3052.0,254.38,4,4226.1,249.96,356.44,0.28405920000000007,187.16,False,False,True,False,-1.3649999999999989,1.3409999999999986,3.4,1.9799999999999969,2.0
47.79,20.55,56.11,122.67,119.89,153.51,141.79,56.61,3113.0,311.04,3,4091.5,242.56,295.29999999999995,0.09820845,169.82999999999998,False,False,True,False,2.0969999999999933,2.2149999999999945,1.6,17.57,1.0
45.48,32.06,38.55,106.85,78.68,169.88,199.4,53.33,2670.0,251.14,3,4827.2,185.53,369.28,0.14580888,159.99,False,False,True,False,1.843999999999994,-0.39600000000000674,2.2,-4.649999999999999,2.0
53.19,59.13,59.91,116.11,72.09,199.03,219.72,57.17,2860.0,252.13,3,3077.0,188.2,418.75,0.31451247,171.51,False,False,True,False,0.0,0.0,3.0,0.0,0.0
46.07,43.67,68.73,97.79,119.03,230.79,206.89,56.35,3370.0,299.86,2,5103.6,216.82,437.67999999999995,0.20118769,112.7,False,False,False,True,2.902999999999995,-1.0620000000000023,2.8,-5.420000000000002,1.0
46.86,54.74,70.99,165.4,82.03,211.94,178.02,51.8,2537.0,274.48,2,4670.2,247.43,389.96000000000004,0.25651164,103.6,False,False,True,False,-3.764000000000005,-1.9830000000000112,1.5,2.4299999999999997,-1.0
70.72,77.45,51.69,90.13,59.23,174.31,85.12,49.53,2959.0,286.23,5,4197.5,149.35999999999999,259.43,0.5477264000000001,247.65,False,False,True,False,-2.6930000000000107,-1.0230000000000015,2.6,-15.769999999999996,2.0
83.34,43.18,42.92,96.06,135.04,230.01,138.54,54.62,2884.0,283.67,7,4025.3,231.1,368.54999999999995,0.35986212,382.34,False,False,True,False,-1.1640000000000088,2.8779999999999935,4.0,2.4499999999999957,2.0
57.88,50.32,69.75,141.25,76.81,226.82,180.26,43.04,2992.0,253.48,2,3326.0,218.06,407.08,0.29125216,86.08,False,False,True,False,-0.9720000000000077,-0.45200000000000207,2.4,-12.130000000000003,0.0
47.93,20.28,86.91,95.62,83.17,153.44,171.75,52.61,2299.0,267.63,1,4009.4,178.79000000000002,325.19,0.09720204,52.61,False,False,True,False,1.1419999999999915,-0.7030000000000045,2.6,1.4500000000000028,-5.0
74.33,66.35,69.8,98.55,77.09,170.92,172.99,62.88,2240.0,264.0,7,3427.1,175.64,343.90999999999997,0.49317954999999997,440.16,False,False,True,False,0.0,0.0,7.0,0.0,0.0
31.38,66.69,68.11,81.21,119.56,120.66,181.79,62.51,2529.0,285.82,5,2352.6,200.76999999999998,302.45,0.20927321999999995,312.55,False,True,False,False,1.6859999999999888,-2.9610000000000083,3.5,0.6099999999999994,1.0
76.44,82.21,53.29,47.58,51.66,123.15,211.87,73.58,2153.0,325.28,7,1831.3,99.24,335.02,0.62841324,515.06,False,True,False,False,0.6649999999999946,4.424999999999991,5.0,5.480000000000004,3.0
51.19,23.58,53.88,132.48,67.06,255.1,113.69,49.22,2517.0,281.05,5,4059.6,199.54,368.78999999999996,0.12070602,246.1,False,False,True,False,-1.5930000000000062,-2.9390000000000054,3.4,-6.200000000000003,3.0
55.86,54.36,95.83,113.89,82.7,188.69,165.51,62.6,2456.0,304.94,5,3248.3,196.59,354.2,0.30365496,313.0,False,False,True,False,2.747999999999997,2.6489999999999907,4.0,3.5,4.0
33.57,56.08,77.71,95.88,111.94,221.1,116.66,66.61,2258.0,284.41,4,3732.2,207.82,337.76,0.18826056,266.44,False,False,True,False,2.2519999999999967,-14.184000000000006,5.8,-2.6099999999999994,-1.0
59.23,41.93,88.55,155.49,116.71,227.49,143.58,61.47,2518.0,292.22,2,3744.9,272.2,371.07000000000005,0.24835138999999998,122.94,False,False,True,False,0.5609999999999976,-1.0870000000000026,3.0,9.089999999999996,-5.0
49.3,50.85,29.14,96.96,87.83,164.86,129.26,64.33,3078.0,272.9,1,2550.0,184.79,294.12,0.25069050000000004,64.33,False,True,False,False,-0.7100000000000068,1.729000000000001,4.0,21.39,-4.0
51.82,81.01,76.36,126.06,146.76,157.68,191.72,46.87,2816.0,287.29,2,2951.0,272.82,349.4,0.41979382000000004,93.74,False,True,False,False,-1.1160000000000003,0.9719999999999993,5.4,-11.300000000000004,-2.0
52.37,18.62,51.6,109.19,97.21,97.76,174.1,70.22,2845.0,312.0,8,2542.8,206.39999999999998,271.86,0.09751293999999999,561.76,False,True,False,False,-0.6309999999999999,-7.9200000000000115,5.6,7.189999999999998,1.0
57.85,32.23,48.81,93.7,48.14,207.94,176.85,62.98,2602.0,307.79,7,3376.3,141.84,384.78999999999996,0.18645055,440.85999999999996,False,False,True,False,3.0949999999999953,-1.309000000000006,4.4,-1.3200000000000003,6.0
56.71,36.05,65.2,103.55,103.23,131.07,200.47,53.74,2845.0,304.02,3,5402.0,206.78,331.53999999999996,0.20443955,161.22,False,False,False,True,2.521999999999995,0.08499999999999731,3.4,-8.239999999999995,0.0
81.84,67.44,99.77,103.64,45.59,163.67,136.65,64.87,2478.0,258.66,10,3276.7,149.23000000000002,300.32,0.55192896,648.7,False,False,True,False,-2.553000000000002,-2.4890000000000105,7.2,-4.97999999999999,6.0
34.15,66.33,48.71,122.09,59.57,298.04,141.5,40.64,2910.0,237.54,1,4774.9,181.66,439.54,0.22651694999999997,40.64,False,False,True,False,-3.880000000000007,2.787999999999994,1.6,-2.729999999999997,0.0
61.38,36.53,46.33,150.38,121.91,235.22,156.45,50.73,2821.0,277.73,2,4415.8,272.28999999999996,391.66999999999996,0.22422114,101.46,False,False,True,False,-0.35500000000000237,1.9600000000000004,2.8,-3.1400000000000006,-4.0
48.98,58.69,78.93,82.99,84.19,246.11,165.73,44.44,2344.0,263.12,6,3356.2,167.18,411.84000000000003,0.28746362,266.64,False,False,True,False,-2.7839999999999994,-8.138000000000002,5.6,-11.060000000000002,-2.0
83.71,61.1,71.43,81.96,93.14,187.01,239.9,63.39,2741.0,245.23,7,2642.4,175.1,426.90999999999997,0.5114681,443.73,False,True,False,False,2.5549999999999926,12.378000000000002,4.6,11.310000000000002,3.0
77.21,60.51,55.98,124.34,68.0,182.31,183.31,61.08,2277.0,288.41,4,3008.1,192.34,365.62,0.46719770999999993,244.32,False,False,True,False,-0.9370000000000075,4.797999999999994,7.4,5.979999999999997,-3.0
69.49,68.08,57.52,122.39,71.9,165.64,159.32,76.26,2286.0,292.77,7,2211.8,194.29000000000002,324.96,0.47308791999999994,533.82,False,True,False,False,1.2299999999999884,0.08999999999999028,7.4,10.310000000000002,0.0
32.27,38.43,36.49,57.14,92.43,207.39,184.1,57.63,2756.0,262.56,4,3455.1,149.57,391.49,0.12401361000000001,230.52,False,False,True,False,2.7529999999999957,-3.7480000000000073,3.0,11.260000000000005,-1.0
67.57,54.55,64.5,49.9,83.01,128.27,170.83,61.97,2427.0,310.44,6,2894.5,132.91,299.1,0.36859434999999996,371.82,False,True,False,False,0.41299999999999054,3.443999999999996,7.0,3.5799999999999983,1.0
57.72,56.21,45.45,62.18,80.04,161.49,185.72,50.51,2783.0,277.32,2,3142.5,142.22,347.21000000000004,0.32444412,101.02,False,False,True,False,1.603999999999996,4.174999999999997,3.8,-9.190000000000005,-3.0
50.42,56.78,85.89,70.0,63.56,183.65,133.6,67.92,2360.0,287.59,7,1930.2,133.56,317.25,0.28628475999999997,475.44,False,True,False,False,1.5319999999999978,1.6439999999999975,6.4,-1.9399999999999977,-2.0
48.75,87.19,72.63,97.64,29.37,138.15,170.73,70.37,2090.0,330.36,8,2425.4,127.01,308.88,0.42505125,562.96,False,True,False,False,1.4659999999999953,-7.852000000000005,9.6,5.450000000000003,1.0
54.82,41.49,49.2,55.26,85.47,168.97,98.81,41.1,2578.0,231.02,2,4426.2,140.73,267.78,0.22744818000000003,82.2,False,False,True,False,-0.5819999999999986,-0.24000000000000657,1.6,-4.729999999999997,1.0
42.28,30.65,33.41,148.19,66.27,236.1,157.21,54.88,3287.0,269.81,1,4035.7,214.45999999999998,393.31,0.1295882,54.88,False,False,True,False,3.494999999999996,0.3249999999999961,0.8,2.030000000000001,1.0
46.99,53.32,45.1,114.15,100.83,199.74,169.75,53.15,2079.0,236.28,5,3026.6,214.98000000000002,369.49,0.25055068,265.75,False,False,True,False,-2.4480000000000084,-2.7700000000000027,4.2,4.1299999999999955,1.0
46.16,73.52,65.7,90.84,103.54,143.45,124.57,55.74,2725.0,259.15,3,3017.5,194.38,268.02,0.33936831999999995,167.22,False,False,True,False,2.0289999999999964,-0.4970000000000006,2.6,2.75,-2.0
61.64,60.65,50.19,91.39,61.66,194.25,200.07,61.11,1989.0,278.79,6,3074.1,153.05,394.32,0.3738466000000001,366.65999999999997,False,False,True,False,3.0039999999999933,4.632,4.0,-4.950000000000003,5.0
70.51,55.32,74.06,146.4,58.1,133.69,173.29,51.69,2149.0,246.82,2,533.6,204.5,306.98,0.39006132000000004,103.38,True,False,False,False,-0.47700000000000725,1.5239999999999982,4.8,5.5,-6.0
37.81,28.76,36.89,112.68,76.84,213.58,147.39,44.4,3129.0,261.46,5,3945.0,189.52,360.97,0.10874156000000003,222.0,False,False,True,False,-0.7400000000000032,-4.695000000000003,2.8,-10.630000000000003,2.0
70.72,69.19,67.2,125.01,71.2,180.71,202.35,59.1,2566.0,280.26,3,3225.9,196.21,383.06,0.4893116799999999,177.3,False,False,True,False,-1.2760000000000016,3.528999999999992,3.6,4.200000000000003,2.0
36.98,46.02,73.95,107.61,55.99,235.09,151.94,56.61,2666.0,272.9,4,4258.8,163.6,387.03,0.17018196,226.44,False,False,True,False,-1.2020000000000097,-2.9020000000000015,3.0,19.259999999999998,1.0
57.55,23.15,53.8,70.9,64.27,134.76,144.22,55.09,2807.0,251.06,1,4139.1,135.17000000000002,278.98,0.13322825,55.09,False,False,True,False,0.4849999999999984,1.5019999999999925,1.6,1.7700000000000031,0.0
62.44,47.46,73.39,93.67,87.6,127.64,85.7,65.66,2363.0,286.27,11,4110.0,181.26999999999998,213.34,0.29634024,722.26,False,False,True,False,2.5939999999999936,4.0269999999999975,6.6,-4.63000000000001,6.0
78.47,76.26,56.44,128.72,91.76,175.79,65.53,68.63,2168.0,289.53,5,2996.2,220.48000000000002,241.32,0.59841222,343.15,False,True,False,False,-2.393000000000007,1.566999999999994,6.6,4.999999999999993,-4.0
62.55,47.43,64.0,89.64,112.45,198.53,94.74,63.89,2750.0,232.83,4,3587.6,202.09,293.27,0.29667465,255.56,False,False,True,False,2.448999999999994,1.9059999999999968,4.8,5.920000000000002,-1.0
51.01,31.25,51.39,113.46,104.88,214.86,146.4,49.18,2382.0,248.54,0,2920.0,218.33999999999997,361.26,0.15940625,0.0,False,True,False,False,-2.2030000000000087,-2.668000000000015,1.2,11.780000000000001,-1.0
64.35,52.14,62.88,129.11,64.68,149.49,178.5,53.48,2538.0,280.12,5,4213.5,193.79000000000002,327.99,0.33552089999999996,267.4,False,False,True,False,-0.34699999999999837,-0.019000000000011372,3.6,-11.660000000000004,2.0
52.7,70.6,60.71,69.25,108.72,134.34,187.7,50.21,2975.0,276.38,2,4043.6,177.97,322.03999999999996,0.372062,100.42,False,False,True,False,-1.3310000000000035,-4.058000000000009,3.4,-7.100000000000001,-5.0
76.75,78.89,77.09,141.69,79.63,208.34,90.92,51.78,2332.0,279.55,2,4546.5,221.32,299.26,0.60548075,103.56,False,False,True,False,-0.3580000000000018,8.119999999999997,3.2,-9.04,-1.0
57.31,52.08,51.33,148.95,20.32,237.29,166.59,45.44,2228.0,275.13,2,3590.2,169.26999999999998,403.88,0.29847048,90.88,False,False,True,False,-1.832000000000003,-1.9800000000000015,3.2,-9.550000000000004,0.0
51.64,68.86,85.37,108.52,41.2,175.58,155.18,67.06,2808.0,266.66,1,3286.0,149.72,330.76,0.35559303999999997,67.06,False,False,True,False,2.5819999999999945,6.861999999999999,3.0,16.560000000000002,-1.0
51.05,75.5,65.12,105.48,69.58,204.83,83.24,55.34,2753.0,287.36,4,3112.9,175.06,288.07,0.3854275,221.36,False,False,True,False,-3.824000000000011,-4.933000000000004,7.2,-21.629999999999995,-3.0
60.95,42.9,36.33,77.15,103.34,115.22,108.89,56.98,2700.0,253.6,2,2916.9,180.49,224.11,0.2614755,113.96,False,True,False,False,1.7219999999999898,4.404999999999997,2.8,0.38999999999999346,-1.0
60.6,62.29,59.92,114.13,110.14,203.89,202.93,64.92,2205.0,293.13,6,2332.9,224.26999999999998,406.82,0.3774774,389.52,False,True,False,False,-0.17700000000000576,1.6359999999999963,7.0,-1.7099999999999937,-1.0
44.37,30.83,61.62,126.23,80.76,150.03,264.59,52.16,2642.0,278.72,1,4189.7,206.99,414.62,0.13679270999999998,52.16,False,False,True,False,0.6609999999999945,2.429999999999995,2.0,-3.230000000000004,0.0
84.29,87.25,66.77,69.9,46.98,142.6,161.03,64.67,2266.0,309.68,6,2351.7,116.88,303.63,0.7354302500000002,388.02,False,True,False,False,-2.029000000000005,4.624999999999991,8.6,-14.049999999999997,-4.0
63.5,65.78,78.77,74.13,63.75,182.42,90.81,49.6,2794.0,230.46,7,3269.9,137.88,273.23,0.41770300000000005,347.2,False,False,True,False,-1.5610000000000062,5.173999999999995,4.2,-1.0499999999999972,4.0
38.5,36.85,17.16,106.31,98.22,177.81,245.04,41.5,2738.0,238.85,3,3247.9,204.53,422.85,0.1418725,124.5,False,False,True,False,1.6639999999999928,2.7959999999999967,1.8,-11.399999999999999,2.0
34.4,69.96,41.48,130.1,54.45,288.16,113.17,53.73,3138.0,252.89,1,3886.8,184.55,401.33000000000004,0.24066239999999994,53.73,False,False,True,False,0.3299999999999908,-2.7530000000000086,1.8,1.5700000000000003,-1.0
49.07,56.94,75.47,145.49,93.92,244.06,209.93,46.55,2566.0,224.93,1,3598.2,239.41000000000003,453.99,0.27940458,46.55,False,False,True,False,-2.450000000000002,-1.0920000000000039,1.4,-0.0800000000000054,1.0
60.1,50.15,63.11,96.04,65.8,115.78,160.21,77.27,1927.0,293.81,7,1116.2,161.84,275.99,0.30140149999999993,540.89,False,True,False,False,2.1609999999999925,-3.2570000000000077,7.6,-0.9399999999999977,-4.0
53.61,28.94,59.58,134.99,90.72,102.75,215.47,63.32,2898.0,289.08,8,4449.8,225.71,318.22,0.15514734,506.56,False,False,True,False,0.5599999999999953,0.8889999999999951,3.2,5.310000000000002,6.0
41.85,55.09,52.46,172.51,103.09,132.23,138.3,50.76,2795.0,270.47,3,3890.7,275.6,270.53,0.23055165000000005,152.28,False,False,True,False,-1.3370000000000024,-3.3190000000000013,2.8,-2.990000000000002,1.0
36.71,26.66,56.19,173.35,107.59,221.84,221.5,43.49,2427.0,252.44,4,3629.3,280.94,443.34000000000003,0.09786886,173.96,False,False,True,False,-1.464999999999999,-3.8400000000000074,1.4,2.6400000000000006,4.0
32.72,43.16,75.92,163.74,81.81,151.69,254.34,61.86,2247.0,276.47,6,3546.0,245.55,406.03,0.14121952,371.15999999999997,False,False,True,False,0.09499999999999913,-10.87499999999999,8.333333333333334,4.170000000000002,-5.0
78.8,50.29,100.0,88.06,61.04,143.45,92.0,60.66,3002.0,311.87,8,2823.5,149.1,235.45,0.39628519999999995,485.28,False,True,False,False,-0.24200000000000293,5.017999999999997,5.4,-2.240000000000002,4.0
41.2,37.76,43.77,95.29,105.98,255.01,98.75,45.43,2545.0,281.63,2,4357.2,201.27,353.76,0.15557120000000002,90.86,False,False,True,False,-1.7970000000000015,-5.95600000000001,3.6,-11.439999999999998,0.0
61.69,52.58,50.41,162.63,104.01,208.76,199.38,48.18,3156.0,258.88,0,5323.3,266.64,408.14,0.32436602,0.0,False,False,False,True,0.4239999999999974,5.620999999999995,1.4,6.829999999999998,-2.0
44.73,2.28,50.52,80.55,98.8,222.67,182.52,48.49,3022.0,270.67,3,3853.1,179.35,405.19,0.010198439999999998,145.47,False,False,True,False,-0.8650000000000031,1.0079999999999965,3.2,-6.019999999999996,0.0
63.24,51.5,62.24,92.51,76.32,180.54,111.01,64.54,2505.0,289.42,11,4300.2,168.82999999999998,291.55,0.32568600000000003,709.94,False,False,True,False,0.5449999999999937,-6.813000000000008,5.4,4.960000000000008,8.0
67.75,47.39,76.02,57.25,23.58,166.0,120.04,53.85,2736.0,286.94,4,4766.1,80.83,286.04,0.32106724999999997,215.4,False,False,True,False,-2.900000000000004,-1.062999999999999,3.2,-4.5,-1.0
80.49,65.19,62.48,133.33,86.74,143.26,202.85,50.87,2516.0,273.53,10,2271.8,220.07,346.11,0.5247143099999999,508.7,False,True,False,False,-3.114000000000006,5.591999999999994,7.2,-8.760000000000005,2.0
53.81,59.68,49.28,115.28,72.33,270.29,209.63,64.61,3046.0,240.37,3,3436.0,187.61,479.92,0.32113808,193.82999999999998,False,False,True,False,4.1009999999999955,-0.1000000000000006,3.6,13.130000000000003,-3.0
22.21,44.76,30.15,79.34,140.2,194.42,99.67,50.57,3479.0,252.68,4,3652.1,219.54,294.09,0.09941196000000001,202.28,False,False,True,False,1.0759999999999965,2.166999999999999,2.8,0.45000000000000284,2.0
67.23,53.9,78.99,111.27,71.58,207.91,125.28,67.4,2952.0,270.43,3,2911.8,182.85,333.19,0.3623697,202.20000000000002,False,True,False,False,1.4639999999999953,-3.0689999999999986,3.6,14.830000000000005,-3.0
58.67,53.53,40.88,115.38,58.73,159.69,151.93,59.27,2584.0,236.19,0,3647.5,174.10999999999999,311.62,0.31406051,0.0,False,False,True,False,-0.9330000000000052,-3.8410000000000046,4.6,-0.7399999999999949,-9.0
43.42,44.51,51.2,119.79,153.75,299.49,160.69,56.14,3081.0,292.81,3,4503.5,273.54,460.18,0.19326242000000002,168.42000000000002,False,False,True,False,-1.1760000000000093,0.9179999999999959,2.8,3.240000000000002,1.0
46.5,45.9,47.23,82.1,83.32,202.75,180.79,49.63,2461.0,255.08,4,4468.0,165.42,383.53999999999996,0.21343499999999999,198.52,False,False,True,False,-0.8820000000000058,-0.3460000000000021,3.4,-1.8499999999999943,1.0
46.19,58.06,47.77,115.3,118.14,199.41,147.86,41.02,3159.0,258.31,1,3042.7,233.44,347.27,0.26817914,41.02,False,False,True,False,-1.573000000000001,0.1469999999999976,2.4,-1.1799999999999997,1.0
64.98,50.39,43.09,106.51,81.56,183.0,148.56,46.56,3049.0,315.31,4,2721.8,188.07,331.56,0.32743422000000005,186.24,False,True,False,False,-1.9470000000000005,4.934999999999998,2.2,-7.689999999999998,2.0
45.16,61.21,45.82,51.88,37.06,157.95,204.83,55.41,3154.0,238.5,2,4040.1,88.94,362.78,0.27642436,110.82,False,False,True,False,2.9099999999999904,-3.938000000000009,1.2,9.299999999999997,1.0
85.17,100.0,89.47,2.07,51.07,161.76,97.53,63.83,2189.0,308.3,7,1666.2,53.14,259.28999999999996,0.8517,446.81,False,True,False,False,-1.2050000000000127,3.0940000000000047,8.0,-3.930000000000007,4.0
64.97,57.75,40.33,35.26,105.85,181.88,156.7,59.15,2258.0,287.9,4,3901.4,141.10999999999999,338.58,0.37520175,236.6,False,False,True,False,1.7809999999999926,3.914999999999994,3.2,1.259999999999998,3.0
66.56,72.43,82.9,132.7,32.34,204.45,134.29,61.03,2619.0,327.61,5,2175.1,165.04,338.74,0.48209408000000004,305.15,False,True,False,False,-0.11800000000000206,3.0859999999999954,7.4,0.5900000000000034,-2.0
54.2,47.88,76.52,96.87,73.64,212.73,209.79,64.88,3220.0,274.79,3,4259.0,170.51,422.52,0.2595096,194.64,False,False,True,False,1.343999999999995,-0.7320000000000033,2.8,22.459999999999994,0.0
64.86,49.03,45.56,114.45,56.05,215.41,110.27,63.54,2985.0,314.69,9,3396.6,170.5,325.68,0.31800858,571.86,False,False,True,False,1.218999999999994,-0.1470000000000013,5.6,13.719999999999999,3.0
76.03,29.79,77.98,86.96,112.99,198.94,148.95,65.97,2937.0,283.79,5,4073.4,199.95,347.89,0.22649337,329.85,False,False,True,False,-0.07900000000000941,-0.7910000000000058,4.8,19.729999999999997,2.0
62.1,61.52,49.65,108.31,69.79,126.04,85.78,45.32,2527.0,266.09,3,3330.4,178.10000000000002,211.82,0.3820392,135.96,False,False,True,False,-2.952000000000004,3.106999999999997,7.4,-8.57,-5.0
47.16,45.77,57.56,131.31,108.96,219.58,175.45,53.0,2594.0,281.09,2,4122.7,240.26999999999998,395.03,0.21585132,106.0,False,False,True,False,-1.1060000000000045,-7.350000000000003,2.4,1.2199999999999989,2.0
41.36,37.79,71.36,198.4,86.34,186.85,125.77,54.58,3194.0,265.64,3,4460.4,284.74,312.62,0.15629943999999998,163.74,False,False,True,False,0.05499999999999961,-4.844000000000002,5.6,-2.200000000000003,-7.0
28.07,41.81,62.08,119.89,78.82,169.96,144.0,41.25,2824.0,278.11,0,2693.2,198.70999999999998,313.96000000000004,0.11736067000000001,0.0,False,True,False,False,-1.196000000000002,-2.8860000000000046,1.4,-3.3299999999999983,-1.0
67.84,53.57,43.58,66.81,97.51,269.18,151.52,47.52,2859.0,299.2,4,2630.7,164.32,420.70000000000005,0.36341887999999994,190.08,False,True,False,False,-2.3700000000000028,1.202999999999996,4.4,-3.5899999999999963,0.0
64.58,36.66,35.11,96.91,106.43,172.87,173.78,49.81,2737.0,241.4,1,4852.7,203.34,346.65,0.23675027999999995,49.81,False,False,True,False,1.923999999999993,1.1509999999999976,2.4,-11.57,-2.0
65.97,70.44,53.46,119.0,98.01,86.29,170.04,73.49,2481.0,262.93,6,2003.9,217.01,256.33,0.46469267999999997,440.93999999999994,False,True,False,False,2.252999999999999,-1.6120000000000105,5.2,6.11999999999999,2.0
39.13,32.7,58.93,103.84,92.32,217.7,155.6,60.64,2517.0,258.75,2,4243.8,196.16,373.29999999999995,0.12795510000000002,121.28,False,False,True,False,2.6469999999999962,-1.4830000000000054,3.4,11.840000000000003,-4.0
40.47,7.67,54.35,133.52,155.1,242.05,185.69,50.06,2968.0,256.14,2,3849.8,288.62,427.74,0.03104049,100.12,False,False,True,False,0.9489999999999911,-1.1840000000000062,2.0,-5.640000000000001,2.0
63.78,33.37,63.37,70.85,86.98,137.68,177.06,66.36,2433.0,295.21,9,1087.4,157.82999999999998,314.74,0.21283386,597.24,False,True,False,False,-1.4410000000000074,5.355999999999996,6.8,4.450000000000003,0.0
42.39,22.24,26.32,162.63,96.03,204.33,152.57,56.09,2548.0,268.01,2,2869.9,258.65999999999997,356.9,0.09427535999999999,112.18,False,True,False,False,-0.11000000000000527,1.009999999999994,3.4,6.700000000000003,-1.0
35.47,43.59,70.4,79.73,92.66,154.14,91.92,62.09,2875.0,273.16,3,3320.5,172.39,246.06,0.15461373,186.27,False,False,True,False,1.3209999999999926,-3.4180000000000055,4.0,-2.319999999999993,1.0
